,날짜,PM10,PM2.5,오존,이산화질소,일산화탄소,아황산가스,year,month,day,time,min,datetime
47,2020-01-03 00:00:00,75,61,0.002,0.046,0.8,0.004,2020,01,02,00,00,2020-01-02 00:00:00
48,2020-01-03 01:00:00,74,62,0.002,0.039,0.7,0.004,2020,01,03,01,00,2020-01-03 01:00:00
49,2020-01-03 02:00:00,75,63,0.002,0.038,0.8,0.004,2020,01,03,02,00,2020-01-03 02:00:00
50,2020-01-03 03:00:00,74,63,0.002,0.035,0.8,0.003,2020,01,03,03,00,2020-01-03 03:00:00
51,2020-01-03 04:00:00,72,61,0.006,0.030,0.8,0.003,2020,01,03,04,00,2020-01-03 04:00:00
52,2020-01-03 05:00:00,77,65,0.003,0.032,0.8,0.003,2020,01,03,05,00,2020-01-03 05:00:00
53,2020-01-03 06:00:00,75,63,0.002,0.034,0.9,0.003,2020,01,03,06,00,2020-01-03 06:00:00
54,2020-01-03 07:00:00,76,64,0.002,0.033,0.9,0.003,2020,01,03,07,00,2020-01-03 07:00:00
55,2020-01-03 08:00:00,75,62,0.002,0.035,0.9,0.003,2020,01,03,08,00,2020-01-03 08:00:00
56,2020-01-03 09:00:00,75,62,0.003,0.038,1.0,0.003,2020,01,03,09,00,2020-01-03 09:00:00
57,2020-01-03 10:00:00,74,58,0.008,0.033,0.9,0.004,2020,01,03,10,00,2020-01-03 10:00:00
58,2020-01-03 11:00:00,74,56,0.018,0.023,0.8,0.005,2020,01,03,11,00,2020-01-03 11:00:00
59,2020-01-03 12:00:00,65,49,0.022,0.022,0.7,0.005,2020,01,03,12,00,2020-01-03 12:00:00
60,2020-01-03 13:00:00,67,52,0.011,0.037,0.8,0.005,2020,01,03,13,00,2020-01-03 13:00:00
61,2020-01-03 14:00:00,71,57,0.019,0.031,0.7,0.005,2020,01,03,14,00,2020-01-03 14:00:00
62,2020-01-03 15:00:00,53,42,0.029,0.022,0.6,0.004,2020,01,03,15,00,2020-01-03 15:00:00
63,2020-01-03 16:00:00,47,37,0.032,0.022,0.5,0.004,2020,01,03,16,00,2020-01-03 16:00:00
64,2020-01-03 17:00:00,48,39,0.031,0.023,0.5,0.004,2020,01,03,17,00,2020-01-03 17:00:00
65,2020-01-03 18:00:00,52,42,0.022,0.031,0.6,0.004,2020,01,03,18,00,2020-01-03 18:00:00
66,2020-01-03 19:00:00,52,42,0.009,0.045,0.7,0.004,2020,01,03,19,00,2020-01-03 19:00:00
67,2020-01-03 20:00:00,51,40,0.007,0.047,0.7,0.004,2020,01,03,20,00,2020-01-03 20:00:00
68,2020-01-03 21:00:00,54,42,0.005,0.050,0.8,0.004,2020,01,03,21,00,2020-01-03 21:00:00
69,2020-01-03 22:00:00,55,44,0.002,0.053,0.9,0.004,2020,01,03,22,00,2020-01-03 22:00:00
70,2020-01-03 23:00:00,56,47,0.002,0.055,1.0,0.004,2020,01,03,23,00,2020-01-03 23:00:00
71,2020-01-04 00:00:00,58,46,0.002,0.059,1.3,0.004,2020,01,03,00,00,2020-01-03 00:00:00
72,2020-01-04 01:00:00,58,50,0.002,0.060,1.3,0.004,2020,01,04,01,00,2020-01-04 01:00:00
73,2020-01-04 02:00:00,54,45,0.002,0.049,1.0,0.003,2020,01,04,02,00,2020-01-04 02:00:00
74,2020-01-04 03:00:00,50,41,0.002,0.047,0.9,0.003,2020,01,04,03,00,2020-01-04 03:00:00
75,2020-01-04 04:00:00,49,41,0.002,0.048,1.0,0.003,2020,01,04,04,00,2020-01-04 04:00:00
76,2020-01-04 05:00:00,48,41,0.001,0.050,1.0,0.003,2020,01,04,05,00,2020-01-04 05:00:00
77,2020-01-04 06:00:00,50,41,0.002,0.054,1.2,0.003,2020,01,04,06,00,2020-01-04 06:00:00
78,2020-01-04 07:00:00,54,42,0.002,0.056,1.3,0.004,2020,01,04,07,00,2020-01-04 07:00:00
79,2020-01-04 08:00:00,60,48,0.002,0.057,1.3,0.004,2020,01,04,08,00,2020-01-04 08:00:00
80,2020-01-04 09:00:00,62,50,0.002,0.058,1.3,0.004,2020,01,04,09,00,2020-01-04 09:00:00
81,2020-01-04 10:00:00,68,53,0.003,0.061,1.4,0.005,2020,01,04,10,00,2020-01-04 10:00:00
82,2020-01-04 11:00:00,76,62,0.004,0.059,1.3,0.005,2020,01,04,11,00,2020-01-04 11:00:00
83,2020-01-04 12:00:00,79,68,0.005,0.060,1.2,0.006,2020,01,04,12,00,2020-01-04 12:00:00
84,2020-01-04 13:00:00,68,56,0.021,0.028,0.7,0.005,2020,01,04,13,00,2020-01-04 13:00:00
85,2020-01-04 14:00:00,54,43,0.028,0.021,0.6,0.005,2020,01,04,14,00,2020-01-04 14:00:00
86,2020-01-04 15:00:00,46,41,0.032,0.017,0.6,0.005,2020,01,04,15,00,2020-01-04 15:00:00
87,2020-01-04 16:00:00,37,31,0.035,0.015,0.5,0.005,2020,01,04,16,00,2020-01-04 16:00:00
88,2020-01-04 17:00:00,40,36,0.034,0.017,0.6,0.004,2020,01,04,17,00,2020-01-04 17:00:00
89,2020-01-04 18:00:00,43,35,0.028,0.022,0.6,0.005,2020,01,04,18,00,2020-01-04 18:00:00
90,2020-01-04 19:00:00,44,38,0.026,0.023,0.6,0.004,2020,01,04,19,00,2020-01-04 19:00:00
91,2020-01-04 20:00:00,43,37,0.023,0.028,0.6,0.004,2020,01,04,20,00,2020-01-04 20:00:00
92,2020-01-04 21:00:00,44,39,0.025,0.025,0.6,0.005,2020,01,04,21,00,2020-01-04 21:00:00
93,2020-01-04 22:00:00,44,37,0.021,0.029,0.7,0.005,2020,01,04,22,00,2020-01-04 22:00:00
94,2020-01-04 23:00:00,46,39,0.013,0.037,0.7,0.005,2020,01,04,23,00,2020-01-04 23:00:00
95,2020-01-05 00:00:00,47,40,0.010,0.039,0.7,0.005,2020,01,04,00,00,2020-01-04 00:00:00
96,2020-01-05 01:00:00,50,42,0.007,0.041,0.8,0.005,2020,01,05,01,00,2020-01-05 01:00:00
97,2020-01-05 02:00:00,48,40,0.005,0.044,0.8,0.004,2020,01,05,02,00,2020-01-05 02:00:00
98,2020-01-05 03:00:00,45,39,0.007,0.039,0.8,0.004,2020,01,05,03,00,2020-01-05 03:00:00
99,2020-01-05 04:00:00,50,41,0.003,0.044,0.8,0.004,2020,01,05,04,00,2020-01-05 04:00:00
100,2020-01-05 05:00:00,54,46,0.010,0.034,0.8,0.004,2020,01,05,05,00,2020-01-05 05:00:00
101,2020-01-05 06:00:00,46,41,0.003,0.043,0.9,0.004,2020,01,05,06,00,2020-01-05 06:00:00
102,2020-01-05 07:00:00,47,38,0.002,0.045,1.0,0.004,2020,01,05,07,00,2020-01-05 07:00:00
103,2020-01-05 08:00:00,47,38,0.002,0.049,1.0,0.004,2020,01,05,08,00,2020-01-05 08:00:00
104,2020-01-05 09:00:00,51,40,0.002,0.049,1.1,0.004,2020,01,05,09,00,2020-01-05 09:00:00
105,2020-01-05 10:00:00,56,44,0.004,0.050,1.2,0.005,2020,01,05,10,00,2020-01-05 10:00:00
106,2020-01-05 11:00:00,69,57,0.007,0.048,1.1,0.005,2020,01,05,11,00,2020-01-05 11:00:00
107,2020-01-05 12:00:00,67,55,0.010,0.044,1.0,0.005,2020,01,05,12,00,2020-01-05 12:00:00
108,2020-01-05 13:00:00,60,51,0.013,0.042,0.9,0.005,2020,01,05,13,00,2020-01-05 13:00:00
109,2020-01-05 14:00:00,55,48,0.014,0.039,0.8,0.005,2020,01,05,14,00,2020-01-05 14:00:00
110,2020-01-05 15:00:00,52,44,0.015,0.038,0.7,0.005,2020,01,05,15,00,2020-01-05 15:00:00
111,2020-01-05 16:00:00,46,40,0.012,0.041,0.7,0.004,2020,01,05,16,00,2020-01-05 16:00:00
112,2020-01-05 17:00:00,42,37,0.007,0.045,0.7,0.004,2020,01,05,17,00,2020-01-05 17:00:00
113,2020-01-05 18:00:00,42,37,0.003,0.051,0.7,0.004,2020,01,05,18,00,2020-01-05 18:00:00
114,2020-01-05 19:00:00,49,41,0.002,0.051,0.8,0.004,2020,01,05,19,00,2020-01-05 19:00:00
115,2020-01-05 20:00:00,53,44,0.001,0.054,1.1,0.004,2020,01,05,20,00,2020-01-05 20:00:00
116,2020-01-05 21:00:00,55,46,0.002,0.058,1.2,0.004,2020,01,05,21,00,2020-01-05 21:00:00
117,2020-01-05 22:00:00,56,46,0.002,0.059,1.1,0.005,2020,01,05,22,00,2020-01-05 22:00:00
118,2020-01-05 23:00:00,57,43,0.001,0.057,1.0,0.005,2020,01,05,23,00,2020-01-05 23:00:00
119,2020-01-06 00:00:00,52,43,0.001,0.055,1.0,0.004,2020,01,05,00,00,2020-01-05 00:00:00
120,2020-01-06 01:00:00,53,44,0.002,0.052,1.0,0.004,2020,01,06,01,00,2020-01-06 01:00:00
121,2020-01-06 02:00:00,45,39,0.002,0.048,0.9,0.004,2020,01,06,02,00,2020-01-06 02:00:00
122,2020-01-06 03:00:00,45,38,0.002,0.045,0.8,0.004,2020,01,06,03,00,2020-01-06 03:00:00
123,2020-01-06 04:00:00,42,36,0.002,0.043,0.7,0.004,2020,01,06,04,00,2020-01-06 04:00:00
124,2020-01-06 05:00:00,42,38,0.006,0.037,0.7,0.004,2020,01,06,05,00,2020-01-06 05:00:00
125,2020-01-06 06:00:00,40,35,0.004,0.039,0.7,0.004,2020,01,06,06,00,2020-01-06 06:00:00
126,2020-01-06 07:00:00,41,36,0.003,0.042,0.7,0.004,2020,01,06,07,00,2020-01-06 07:00:00
127,2020-01-06 08:00:00,43,38,0.002,0.046,0.8,0.004,2020,01,06,08,00,2020-01-06 08:00:00
128,2020-01-06 09:00:00,47,40,0.002,0.047,1.1,0.004,2020,01,06,09,00,2020-01-06 09:00:00
129,2020-01-06 10:00:00,49,42,0.002,0.052,1.2,0.005,2020,01,06,10,00,2020-01-06 10:00:00
130,2020-01-06 11:00:00,56,45,0.002,0.050,1.1,0.004,2020,01,06,11,00,2020-01-06 11:00:00
131,2020-01-06 12:00:00,53,41,0.004,0.043,0.8,0.004,2020,01,06,12,00,2020-01-06 12:00:00
132,2020-01-06 13:00:00,47,37,0.006,0.039,0.7,0.004,2020,01,06,13,00,2020-01-06 13:00:00
133,2020-01-06 14:00:00,46,37,0.005,0.038,0.7,0.004,2020,01,06,14,00,2020-01-06 14:00:00
134,2020-01-06 15:00:00,41,33,0.009,0.035,0.6,0.004,2020,01,06,15,00,2020-01-06 15:00:00
135,2020-01-06 16:00:00,31,27,0.009,0.033,0.6,0.003,2020,01,06,16,00,2020-01-06 16:00:00
136,2020-01-06 17:00:00,30,25,0.009,0.031,0.6,0.003,2020,01,06,17,00,2020-01-06 17:00:00
137,2020-01-06 18:00:00,26,22,0.007,0.034,0.5,0.003,2020,01,06,18,00,2020-01-06 18:00:00
138,2020-01-06 19:00:00,27,23,0.004,0.038,0.6,0.003,2020,01,06,19,00,2020-01-06 19:00:00
139,2020-01-06 20:00:00,27,24,0.005,0.038,0.6,0.003,2020,01,06,20,00,2020-01-06 20:00:00
140,2020-01-06 21:00:00,0,24,0.006,0.035,0.6,0.002,2020,01,06,21,00,2020-01-06 21:00:00
141,2020-01-06 22:00:00,20,17,0.005,0.036,0.5,0.003,2020,01,06,22,00,2020-01-06 22:00:00
142,2020-01-06 23:00:00,18,14,0.007,0.033,0.5,0.003,2020,01,06,23,00,2020-01-06 23:00:00
143,2020-01-07 00:00:00,15,13,0.009,0.032,0.5,0.003,2020,01,06,00,00,2020-01-06 00:00:00
144,2020-01-07 01:00:00,14,12,0.013,0.025,0.5,0.003,2020,01,07,01,00,2020-01-07 01:00:00
145,2020-01-07 02:00:00,10,9,0.018,0.018,0.4,0.003,2020,01,07,02,00,2020-01-07 02:00:00
146,2020-01-07 03:00:00,9,7,0.021,0.014,0.4,0.003,2020,01,07,03,00,2020-01-07 03:00:00
147,2020-01-07 04:00:00,6,5,0.022,0.013,0.4,0.003,2020,01,07,04,00,2020-01-07 04:00:00
148,2020-01-07 05:00:00,6,6,0.017,0.019,0.4,0.003,2020,01,07,05,00,2020-01-07 05:00:00
149,2020-01-07 06:00:00,5,4,0.013,0.025,0.4,0.003,2020,01,07,06,00,2020-01-07 06:00:00
150,2020-01-07 07:00:00,5,7,0.006,0.033,0.5,0.003,2020,01,07,07,00,2020-01-07 07:00:00
151,2020-01-07 08:00:00,8,6,0.003,0.039,0.6,0.003,2020,01,07,08,00,2020-01-07 08:00:00
152,2020-01-07 09:00:00,12,7,0.003,0.037,0.6,0.003,2020,01,07,09,00,2020-01-07 09:00:00
153,2020-01-07 10:00:00,10,7,0.003,0.041,0.7,0.003,2020,01,07,10,00,2020-01-07 10:00:00
154,2020-01-07 11:00:00,12,9,0.004,0.040,0.7,0.003,2020,01,07,11,00,2020-01-07 11:00:00
155,2020-01-07 12:00:00,12,10,0.004,0.035,0.6,0.003,2020,01,07,12,00,2020-01-07 12:00:00
156,2020-01-07 13:00:00,13,12,0.006,0.033,0.6,0.003,2020,01,07,13,00,2020-01-07 13:00:00
157,2020-01-07 14:00:00,11,11,0.006,0.035,0.6,0.003,2020,01,07,14,00,2020-01-07 14:00:00
158,2020-01-07 15:00:00,0,17,0.005,0.035,0.6,0.003,2020,01,07,15,00,2020-01-07 15:00:00
159,2020-01-07 16:00:00,11,11,0.004,0.036,0.6,0.003,2020,01,07,16,00,2020-01-07 16:00:00
160,2020-01-07 17:00:00,8,6,0.004,0.035,0.6,0.003,2020,01,07,17,00,2020-01-07 17:00:00
161,2020-01-07 18:00:00,10,7,0.004,0.034,0.6,0.003,2020,01,07,18,00,2020-01-07 18:00:00
162,2020-01-07 19:00:00,6,7,0.005,0.033,0.6,0.003,2020,01,07,19,00,2020-01-07 19:00:00
163,2020-01-07 20:00:00,10,9,0.007,0.029,0.5,0.003,2020,01,07,20,00,2020-01-07 20:00:00
164,2020-01-07 21:00:00,0,11,0.007,0.030,0.5,0.003,2020,01,07,21,00,2020-01-07 21:00:00
165,2020-01-07 22:00:00,6,6,0.007,0.031,0.5,0.003,2020,01,07,22,00,2020-01-07 22:00:00
166,2020-01-07 23:00:00,4,6,0.006,0.032,0.5,0.003,2020,01,07,23,00,2020-01-07 23:00:00
167,2020-01-08 00:00:00,8,4,0.006,0.032,0.5,0.003,2020,01,07,00,00,2020-01-07 00:00:00
168,2020-01-08 01:00:00,6,5,0.003,0.034,0.6,0.003,2020,01,08,01,00,2020-01-08 01:00:00
169,2020-01-08 02:00:00,6,5,0.011,0.018,0.4,0.003,2020,01,08,02,00,2020-01-08 02:00:00
170,2020-01-08 03:00:00,6,6,0.024,0.010,0.3,0.003,2020,01,08,03,00,2020-01-08 03:00:00
171,2020-01-08 04:00:00,5,4,0.025,0.010,0.4,0.003,2020,01,08,04,00,2020-01-08 04:00:00
172,2020-01-08 05:00:00,4,3,0.026,0.008,0.4,0.003,2020,01,08,05,00,2020-01-08 05:00:00
173,2020-01-08 06:00:00,3,3,0.024,0.010,0.4,0.003,2020,01,08,06,00,2020-01-08 06:00:00
174,2020-01-08 07:00:00,3,3,0.018,0.016,0.4,0.002,2020,01,08,07,00,2020-01-08 07:00:00
175,2020-01-08 08:00:00,3,2,0.014,0.022,0.5,0.002,2020,01,08,08,00,2020-01-08 08:00:00
176,2020-01-08 09:00:00,3,5,0.012,0.024,0.5,0.003,2020,01,08,09,00,2020-01-08 09:00:00
177,2020-01-08 10:00:00,5,5,0.009,0.028,0.6,0.003,2020,01,08,10,00,2020-01-08 10:00:00
178,2020-01-08 11:00:00,11,10,0.008,0.028,0.6,0.003,2020,01,08,11,00,2020-01-08 11:00:00
179,2020-01-08 12:00:00,18,18,0.010,0.026,0.7,0.002,2020,01,08,12,00,2020-01-08 12:00:00
180,2020-01-08 13:00:00,29,29,0.012,0.024,0.7,0.003,2020,01,08,13,00,2020-01-08 13:00:00
181,2020-01-08 14:00:00,38,37,0.016,0.022,0.7,0.003,2020,01,08,14,00,2020-01-08 14:00:00
182,2020-01-08 15:00:00,0,37,0.016,0.022,0.6,0.003,2020,01,08,15,00,2020-01-08 15:00:00
183,2020-01-08 16:00:00,32,30,0.016,0.022,0.6,0.004,2020,01,08,16,00,2020-01-08 16:00:00
184,2020-01-08 17:00:00,33,32,0.011,0.028,0.6,0.003,2020,01,08,17,00,2020-01-08 17:00:00
185,2020-01-08 18:00:00,37,33,0.006,0.035,0.7,0.003,2020,01,08,18,00,2020-01-08 18:00:00
186,2020-01-08 19:00:00,51,47,0.017,0.025,0.7,0.003,2020,01,08,19,00,2020-01-08 19:00:00
187,2020-01-08 20:00:00,58,53,0.017,0.025,0.7,0.003,2020,01,08,20,00,2020-01-08 20:00:00
188,2020-01-08 21:00:00,55,51,0.023,0.019,0.6,0.004,2020,01,08,21,00,2020-01-08 21:00:00
189,2020-01-08 22:00:00,57,51,0.027,0.016,0.6,0.004,2020,01,08,22,00,2020-01-08 22:00:00
190,2020-01-08 23:00:00,54,49,0.028,0.014,0.6,0.003,2020,01,08,23,00,2020-01-08 23:00:00
191,2020-01-09 00:00:00,49,47,0.029,0.015,0.6,0.003,2020,01,08,00,00,2020-01-08 00:00:00
192,2020-01-09 01:00:00,50,47,0.030,0.013,0.6,0.003,2020,01,09,01,00,2020-01-09 01:00:00
193,2020-01-09 02:00:00,49,46,0.031,0.013,0.6,0.003,2020,01,09,02,00,2020-01-09 02:00:00
194,2020-01-09 03:00:00,52,47,0.031,0.012,0.6,0.003,2020,01,09,03,00,2020-01-09 03:00:00
195,2020-01-09 04:00:00,54,50,0.030,0.011,0.6,0.003,2020,01,09,04,00,2020-01-09 04:00:00
196,2020-01-09 05:00:00,0,54,0.028,0.012,0.6,0.003,2020,01,09,05,00,2020-01-09 05:00:00
197,2020-01-09 06:00:00,55,52,0.025,0.014,0.6,0.003,2020,01,09,06,00,2020-01-09 06:00:00
198,2020-01-09 07:00:00,54,54,0.020,0.017,0.6,0.003,2020,01,09,07,00,2020-01-09 07:00:00
199,2020-01-09 08:00:00,55,52,0.013,0.024,0.6,0.003,2020,01,09,08,00,2020-01-09 08:00:00
200,2020-01-09 09:00:00,55,51,0.011,0.026,0.6,0.003,2020,01,09,09,00,2020-01-09 09:00:00
201,2020-01-09 10:00:00,54,50,0.014,0.024,0.7,0.003,2020,01,09,10,00,2020-01-09 10:00:00
202,2020-01-09 11:00:00,59,53,0.017,0.022,0.6,0.004,2020,01,09,11,00,2020-01-09 11:00:00
203,2020-01-09 12:00:00,53,50,0.024,0.016,0.6,0.004,2020,01,09,12,00,2020-01-09 12:00:00
204,2020-01-09 13:00:00,46,41,0.030,0.012,0.5,0.004,2020,01,09,13,00,2020-01-09 13:00:00
205,2020-01-09 14:00:00,43,41,0.032,0.013,0.5,0.004,2020,01,09,14,00,2020-01-09 14:00:00
206,2020-01-09 15:00:00,46,43,0.031,0.015,0.5,0.004,2020,01,09,15,00,2020-01-09 15:00:00
207,2020-01-09 16:00:00,45,41,0.032,0.015,0.5,0.004,2020,01,09,16,00,2020-01-09 16:00:00
208,2020-01-09 17:00:00,48,43,0.027,0.020,0.5,0.003,2020,01,09,17,00,2020-01-09 17:00:00
209,2020-01-09 18:00:00,47,43,0.020,0.026,0.6,0.003,2020,01,09,18,00,2020-01-09 18:00:00
210,2020-01-09 19:00:00,46,43,0.019,0.027,0.5,0.003,2020,01,09,19,00,2020-01-09 19:00:00
211,2020-01-09 20:00:00,45,41,0.015,0.031,0.6,0.003,2020,01,09,20,00,2020-01-09 20:00:00
212,2020-01-09 21:00:00,0,44,0.016,0.028,0.6,0.003,2020,01,09,21,00,2020-01-09 21:00:00
213,2020-01-09 22:00:00,47,44,0.018,0.025,0.6,0.003,2020,01,09,22,00,2020-01-09 22:00:00
214,2020-01-09 23:00:00,50,48,0.016,0.027,0.6,0.003,2020,01,09,23,00,2020-01-09 23:00:00
215,2020-01-10 00:00:00,51,49,0.004,0.041,0.8,0.003,2020,01,09,00,00,2020-01-09 00:00:00
216,2020-01-10 01:00:00,0,56,0.002,0.042,0.8,0.003,2020,01,10,01,00,2020-01-10 01:00:00
217,2020-01-10 02:00:00,54,51,0.009,0.031,0.7,0.003,2020,01,10,02,00,2020-01-10 02:00:00
218,2020-01-10 03:00:00,60,56,0.010,0.029,0.7,0.003,2020,01,10,03,00,2020-01-10 03:00:00
219,2020-01-10 04:00:00,60,56,0.011,0.027,0.7,0.003,2020,01,10,04,00,2020-01-10 04:00:00
220,2020-01-10 05:00:00,67,60,0.007,0.031,0.8,0.003,2020,01,10,05,00,2020-01-10 05:00:00
221,2020-01-10 06:00:00,70,65,0.009,0.029,0.8,0.004,2020,01,10,06,00,2020-01-10 06:00:00
222,2020-01-10 07:00:00,82,75,0.005,0.036,0.9,0.003,2020,01,10,07,00,2020-01-10 07:00:00
223,2020-01-10 08:00:00,78,71,0.002,0.041,0.9,0.003,2020,01,10,08,00,2020-01-10 08:00:00
224,2020-01-10 09:00:00,77,71,0.002,0.043,1.1,0.004,2020,01,10,09,00,2020-01-10 09:00:00
225,2020-01-10 10:00:00,82,75,0.004,0.044,1.1,0.004,2020,01,10,10,00,2020-01-10 10:00:00
226,2020-01-10 11:00:00,86,76,0.004,0.049,1.1,0.004,2020,01,10,11,00,2020-01-10 11:00:00
227,2020-01-10 12:00:00,93,81,0.004,0.053,1.1,0.004,2020,01,10,12,00,2020-01-10 12:00:00
228,2020-01-10 13:00:00,93,81,0.005,0.056,1.1,0.004,2020,01,10,13,00,2020-01-10 13:00:00
229,2020-01-10 14:00:00,87,80,0.011,0.045,0.8,0.005,2020,01,10,14,00,2020-01-10 14:00:00
230,2020-01-10 15:00:00,0,0,0,0,0,0,2020,01,10,15,00,2020-01-10 15:00:00
231,2020-01-10 16:00:00,0,0,0,0,0,0,2020,01,10,16,00,2020-01-10 16:00:00
232,2020-01-10 17:00:00,51,51,0.012,0.029,0.5,0.004,2020,01,10,17,00,2020-01-10 17:00:00
233,2020-01-10 18:00:00,39,34,0.015,0.030,0.5,0.004,2020,01,10,18,00,2020-01-10 18:00:00
234,2020-01-10 19:00:00,51,44,0.011,0.038,0.6,0.005,2020,01,10,19,00,2020-01-10 19:00:00
